_id,route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
18278,38,,38 - GREEN TREE,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7157,Clever
18279,39,,39 - BROOKLINE,Collier,Bus,2/1/2023,202302,SAT.,0.7133,Clever
18280,39,,39 - BROOKLINE,Collier,Bus,2/1/2023,202302,SUN.,0.8597,Clever
18281,39,,39 - BROOKLINE,Collier,Bus,2/1/2023,202302,WEEKDAY,0.8208,Clever
18282,4,,4 - TROY HILL,Ross,Bus,2/1/2023,202302,SAT.,0.7009,Clever
18283,4,,4 - TROY HILL,Ross,Bus,2/1/2023,202302,SUN.,0.4275,Clever
18284,4,,4 - TROY HILL,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7913,Clever
18285,40,,40 - MOUNT WASHINGTON,Collier,Bus,2/1/2023,202302,SAT.,0.8328,Clever
18286,40,,40 - MOUNT WASHINGTON,Collier,Bus,2/1/2023,202302,SUN.,0.8377,Clever
18287,40,,40 - MOUNT WASHINGTON,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7736,Clever
18288,41,,41 - BOWER HILL,Collier,Bus,2/1/2023,202302,SAT.,0.7692,Clever
18289,41,,41 - BOWER HILL,Collier,Bus,2/1/2023,202302,SUN.,0.8971,Clever
18290,41,,41 - BOWER HILL,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7864,Clever
18291,43,,43 - BAILEY,Collier,Bus,2/1/2023,202302,SAT.,0.7072,Clever
18292,43,,43 - BAILEY,Collier,Bus,2/1/2023,202302,SUN.,0.7725,Clever
18293,43,,43 - BAILEY,Collier,Bus,2/1/2023,202302,WEEKDAY,0.8515,Clever
18294,44,,44 - VIA KNOXVILLE,Collier,Bus,2/1/2023,202302,SAT.,0.7972,Clever
18295,44,,44 - VIA KNOXVILLE,Collier,Bus,2/1/2023,202302,SUN.,0.8519,Clever
18296,44,,44 - VIA KNOXVILLE,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7299,Clever
18297,48,,48 - ARLINGTON,Collier,Bus,2/1/2023,202302,SAT.,0.7509,Clever
18298,48,,48 - ARLINGTON,Collier,Bus,2/1/2023,202302,SUN.,0.796,Clever
18299,48,,48 - ARLINGTON,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7582,Clever
18300,51,,51 - CARRICK,West Mifflin,Bus,2/1/2023,202302,SAT.,0.7281,Clever
18301,51,,51 - CARRICK,West Mifflin,Bus,2/1/2023,202302,SUN.,0.639,Clever
18302,51,,51 - CARRICK,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7399,Clever
18303,51L,,51L - CARRICK LIMITED,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7659,Clever
18304,52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.737,Clever
18305,53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2/1/2023,202302,SAT.,0.8221,Clever
18306,53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2/1/2023,202302,SUN.,0.869,Clever
18307,53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.6854,Clever
18308,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2/1/2023,202302,SAT.,0.6848,Clever
18309,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2/1/2023,202302,SUN.,0.7067,Clever
18310,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2/1/2023,202302,WEEKDAY,0.6987,Clever
18311,55,,55 - GLASSPORT,West Mifflin,Bus,2/1/2023,202302,SAT.,0.788,Clever
18312,55,,55 - GLASSPORT,West Mifflin,Bus,2/1/2023,202302,SUN.,0.8097,Clever
18313,55,,55 - GLASSPORT,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7505,Clever
18314,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2/1/2023,202302,SAT.,0.7223,Clever
18315,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2/1/2023,202302,SUN.,0.7373,Clever
18316,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7757,Clever
18317,57,,57 - HAZELWOOD,West Mifflin,Bus,2/1/2023,202302,SAT.,0.7507,Clever
18318,57,,57 - HAZELWOOD,West Mifflin,Bus,2/1/2023,202302,SUN.,0.7541,Clever
18319,57,,57 - HAZELWOOD,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7047,Clever
18320,58,,58 - GREENFIELD,East Liberty,Bus,2/1/2023,202302,SAT.,0.568,Clever
18321,58,,58 - GREENFIELD,East Liberty,Bus,2/1/2023,202302,SUN.,0.5886,Clever
18322,58,,58 - GREENFIELD,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.4857,Clever
18323,59,,59 - MON VALLEY,West Mifflin,Bus,2/1/2023,202302,SAT.,0.611,Clever
18324,59,,59 - MON VALLEY,West Mifflin,Bus,2/1/2023,202302,SUN.,0.6073,Clever
18325,59,,59 - MON VALLEY,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.6697,Clever
18326,6,,6 - SPRING HILL,Ross,Bus,2/1/2023,202302,SAT.,0.7758,Clever
18327,6,,6 - SPRING HILL,Ross,Bus,2/1/2023,202302,SUN.,0.6777,Clever
18328,6,,6 - SPRING HILL,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7588,Clever
18329,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2/1/2023,202302,SAT.,0.7784,Clever
18330,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2/1/2023,202302,SUN.,0.7778,Clever
18331,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.6845,Clever
18332,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2/1/2023,202302,SAT.,0.5746,Clever
18333,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2/1/2023,202302,SUN.,0.5437,Clever
18334,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.5098,Clever
18335,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2/1/2023,202302,SAT.,0.5632,Clever
18336,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2/1/2023,202302,SUN.,0.5801,Clever
18337,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.5379,Clever
18338,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2/1/2023,202302,SAT.,0.6071,Clever
18339,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2/1/2023,202302,SUN.,0.6064,Clever
18340,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.563,Clever
18341,61D,,61D - MURRAY,West Mifflin,Bus,2/1/2023,202302,SAT.,0.5519,Clever
18342,61D,,61D - MURRAY,West Mifflin,Bus,2/1/2023,202302,SUN.,0.4688,Clever
18343,61D,,61D - MURRAY,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.5903,Clever
18344,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2/1/2023,202302,SAT.,0.6192,Clever
18345,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2/1/2023,202302,SUN.,0.4812,Clever
18346,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.725,Clever
18347,65,,65 - SQUIRREL HILL,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.3671,Clever
18348,67,,67 - MONROEVILLE,East Liberty,Bus,2/1/2023,202302,SAT.,0.4745,Clever
18349,67,,67 - MONROEVILLE,East Liberty,Bus,2/1/2023,202302,SUN.,0.495,Clever
18350,67,,67 - MONROEVILLE,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5756,Clever
18351,69,,69 - TRAFFORD,East Liberty,Bus,2/1/2023,202302,SAT.,0.6686,Clever
18352,69,,69 - TRAFFORD,East Liberty,Bus,2/1/2023,202302,SUN.,0.7289,Clever
18353,69,,69 - TRAFFORD,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5018,Clever
18354,7,,7 - SPRING GARDEN,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7367,Clever
18355,71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.7427,Clever
18356,71A,,71A - NEGLEY,East Liberty,Bus,2/1/2023,202302,SAT.,0.6793,Clever
18357,71A,,71A - NEGLEY,East Liberty,Bus,2/1/2023,202302,SUN.,0.6535,Clever
18358,71A,,71A - NEGLEY,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6198,Clever
18359,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2/1/2023,202302,SAT.,0.5859,Clever
18360,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2/1/2023,202302,SUN.,0.5705,Clever
18361,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6193,Clever
18362,71C,,71C - POINT BREEZE,East Liberty,Bus,2/1/2023,202302,SAT.,0.5171,Clever
18363,71C,,71C - POINT BREEZE,East Liberty,Bus,2/1/2023,202302,SUN.,0.5335,Clever
18364,71C,,71C - POINT BREEZE,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5855,Clever
18365,71D,,71D - HAMILTON,East Liberty,Bus,2/1/2023,202302,SAT.,0.6156,Clever
18366,71D,,71D - HAMILTON,East Liberty,Bus,2/1/2023,202302,SUN.,0.564,Clever
18367,71D,,71D - HAMILTON,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.556,Clever
18368,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2/1/2023,202302,SAT.,0.6349,Clever
18369,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2/1/2023,202302,SUN.,0.7407,Clever
18370,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.7407,Clever
18371,75,,75 - ELLSWORTH,East Liberty,Bus,2/1/2023,202302,SAT.,0.6068,Clever
18372,75,,75 - ELLSWORTH,East Liberty,Bus,2/1/2023,202302,SUN.,0.7077,Clever
18373,75,,75 - ELLSWORTH,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.7325,Clever
18374,77,,77 - PENN HILLS,East Liberty,Bus,2/1/2023,202302,SAT.,0.6975,Clever
18375,77,,77 - PENN HILLS,East Liberty,Bus,2/1/2023,202302,SUN.,0.5803,Clever
18376,77,,77 - PENN HILLS,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5853,Clever
18377,79,,79 - EAST HILLS,East Liberty,Bus,2/1/2023,202302,SAT.,0.6497,Clever
18378,79,,79 - EAST HILLS,East Liberty,Bus,2/1/2023,202302,SUN.,0.6704,Clever
18379,79,,79 - EAST HILLS,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.676,Clever
18380,8,,8 - PERRYSVILLE,Ross,Bus,2/1/2023,202302,SAT.,0.7767,Clever
18381,8,,8 - PERRYSVILLE,Ross,Bus,2/1/2023,202302,SUN.,0.8108,Clever
18382,8,,8 - PERRYSVILLE,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7816,Clever
18383,81,,81 - OAK HILL,West Mifflin,Bus,2/1/2023,202302,SAT.,0.6914,Clever
18384,81,,81 - OAK HILL,West Mifflin,Bus,2/1/2023,202302,SUN.,0.6561,Clever
18385,81,,81 - OAK HILL,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.6862,Clever
18386,82,,82 - LINCOLN,East Liberty,Bus,2/1/2023,202302,SAT.,0.5839,Clever
18387,82,,82 - LINCOLN,East Liberty,Bus,2/1/2023,202302,SUN.,0.5842,Clever
18388,82,,82 - LINCOLN,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.672,Clever
18389,83,,83 - BEDFORD HILL,West Mifflin,Bus,2/1/2023,202302,SAT.,0.6065,Clever
18390,83,,83 - BEDFORD HILL,West Mifflin,Bus,2/1/2023,202302,SUN.,0.6756,Clever
18391,83,,83 - BEDFORD HILL,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.6297,Clever
18392,86,,86 - LIBERTY,East Liberty,Bus,2/1/2023,202302,SAT.,0.5592,Clever
18393,86,,86 - LIBERTY,East Liberty,Bus,2/1/2023,202302,SUN.,0.5748,Clever
18394,86,,86 - LIBERTY,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6061,Clever
18395,87,,87 - FRIENDSHIP,East Liberty,Bus,2/1/2023,202302,SAT.,0.6651,Clever
18396,87,,87 - FRIENDSHIP,East Liberty,Bus,2/1/2023,202302,SUN.,0.3756,Clever
18397,87,,87 - FRIENDSHIP,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6447,Clever
18398,88,,88 - PENN,East Liberty,Bus,2/1/2023,202302,SAT.,0.5147,Clever
18399,88,,88 - PENN,East Liberty,Bus,2/1/2023,202302,SUN.,0.5595,Clever
18400,88,,88 - PENN,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5519,Clever
18401,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2/1/2023,202302,SAT.,0.7961,Clever
18402,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2/1/2023,202302,SUN.,0.8011,Clever
18403,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.843,Clever
18404,91,,91 - BUTLER STREET,Ross,Bus,2/1/2023,202302,SAT.,0.6777,Clever
18405,91,,91 - BUTLER STREET,Ross,Bus,2/1/2023,202302,SUN.,0.6522,Clever
18406,91,,91 - BUTLER STREET,Ross,Bus,2/1/2023,202302,WEEKDAY,0.735,Clever
18407,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2/1/2023,202302,SAT.,0.2854,Clever
18408,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2/1/2023,202302,SUN.,0.3167,Clever
18409,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.3653,Clever
18410,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2/1/2023,202302,SAT.,0.9234,Clever
18411,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2/1/2023,202302,SUN.,0.9282,Clever
18412,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2/1/2023,202302,WEEKDAY,0.8782,Clever
18413,G2,,G2 - WEST BUSWAY,Collier,Bus,2/1/2023,202302,SAT.,0.8754,Clever
18414,G2,,G2 - WEST BUSWAY,Collier,Bus,2/1/2023,202302,SUN.,0.8395,Clever
18415,G2,,G2 - WEST BUSWAY,Collier,Bus,2/1/2023,202302,WEEKDAY,0.8334,Clever
18416,G3,,G3 - MOON FLYER,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7671,Clever
18417,G31,,G31 - BRIDGEVILLE FLYER,Collier,Bus,2/1/2023,202302,WEEKDAY,0.7616,Clever
18418,O1,,O1 - ROSS FLYER,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7177,Clever
18419,O12,,O12 - MCKNIGHT FLYER,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7638,Clever
18420,O5,,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7447,Clever
18421,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2/1/2023,202302,SAT.,0.8908,Clever
18422,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2/1/2023,202302,SUN.,0.9251,Clever
18423,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.8692,Clever
18424,P10,,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6551,Clever
18425,P12,,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.616,Clever
18426,P13,,P13 - MOUNT ROYAL FLYER,Ross,Bus,2/1/2023,202302,WEEKDAY,0.7205,Clever
18427,P16,,P16 - PENN HILLS FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5974,Clever
18428,P17,,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.7107,Clever
18429,P2,,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.8677,Clever
18430,P3,,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.8524,Clever
18431,P67,,P67 - MONROEVILLE FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6612,Clever
18432,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2/1/2023,202302,SAT.,0.7897,Clever
18433,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2/1/2023,202302,SUN.,0.8336,Clever
18434,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.7937,Clever
18435,P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.7031,Clever
18436,P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.8052,Clever
18437,P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.6922,Clever
18438,P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7481,Clever
18439,P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2/1/2023,202302,WEEKDAY,0.5582,Clever
18440,RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2/1/2023,202302,SAT.,0.8691,Clever
18441,RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2/1/2023,202302,SUN.,0.8534,Clever
18442,RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2/1/2023,202302,WEEKDAY,0.8854,Clever
18443,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2/1/2023,202302,SAT.,0.9127,Clever
18444,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2/1/2023,202302,SUN.,0.8926,Clever
18445,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2/1/2023,202302,WEEKDAY,0.8917,Clever
18446,Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7574,Clever
18447,Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7351,Clever
18448,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2/1/2023,202302,SAT.,0.751,Clever
18449,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2/1/2023,202302,SUN.,0.8381,Clever
18450,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.6862,Clever
18451,Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2/1/2023,202302,SAT.,0.7574,Clever
18452,Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7031,Clever
18453,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2/1/2023,202302,SAT.,0.7408,Clever
18454,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2/1/2023,202302,SUN.,0.7474,Clever
18455,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2/1/2023,202302,WEEKDAY,0.7338,Clever
18456,1,,1 - FREEPORT ROAD,Ross,Bus,3/1/2023,202303,SAT.,0.6634,Clever
18457,1,,1 - FREEPORT ROAD,Ross,Bus,3/1/2023,202303,SUN.,0.6803,Clever
18458,1,,1 - FREEPORT ROAD,Ross,Bus,3/1/2023,202303,WEEKDAY,0.6011,Clever
18459,11,,11 - FINEVIEW,Ross,Bus,3/1/2023,202303,SAT.,0.7452,Clever
18460,11,,11 - FINEVIEW,Ross,Bus,3/1/2023,202303,SUN.,0.5523,Clever
18461,11,,11 - FINEVIEW,Ross,Bus,3/1/2023,202303,WEEKDAY,0.6203,Clever
18462,12,,12 - MCKNIGHT,Ross,Bus,3/1/2023,202303,SAT.,0.6816,Clever
18463,12,,12 - MCKNIGHT,Ross,Bus,3/1/2023,202303,SUN.,0.669,Clever
18464,12,,12 - MCKNIGHT,Ross,Bus,3/1/2023,202303,WEEKDAY,0.6659,Clever
18465,13,,13 - BELLEVUE,Ross,Bus,3/1/2023,202303,SAT.,0.6595,Clever
18466,13,,13 - BELLEVUE,Ross,Bus,3/1/2023,202303,SUN.,0.6618,Clever
18467,13,,13 - BELLEVUE,Ross,Bus,3/1/2023,202303,WEEKDAY,0.7397,Clever
18468,14,,14 - OHIO VALLEY,Ross,Bus,3/1/2023,202303,SAT.,0.7038,Clever
18469,14,,14 - OHIO VALLEY,Ross,Bus,3/1/2023,202303,SUN.,0.7347,Clever
18470,14,,14 - OHIO VALLEY,Ross,Bus,3/1/2023,202303,WEEKDAY,0.7371,Clever
18471,15,,15 - CHARLES,Ross,Bus,3/1/2023,202303,SAT.,0.6501,Clever
18472,15,,15 - CHARLES,Ross,Bus,3/1/2023,202303,SUN.,0.785,Clever
18473,15,,15 - CHARLES,Ross,Bus,3/1/2023,202303,WEEKDAY,0.8328,Clever
18474,16,,16 - BRIGHTON,Ross,Bus,3/1/2023,202303,SAT.,0.7581,Clever
18475,16,,16 - BRIGHTON,Ross,Bus,3/1/2023,202303,SUN.,0.7828,Clever
18476,16,,16 - BRIGHTON,Ross,Bus,3/1/2023,202303,WEEKDAY,0.7235,Clever
18477,17,,17 - SHADELAND,Ross,Bus,3/1/2023,202303,SAT.,0.6418,Clever
18478,17,,17 - SHADELAND,Ross,Bus,3/1/2023,202303,SUN.,0.7144,Clever
18479,17,,17 - SHADELAND,Ross,Bus,3/1/2023,202303,WEEKDAY,0.6346,Clever
18480,18,,18 - MANCHESTER,Ross,Bus,3/1/2023,202303,WEEKDAY,0.9452,Clever
18481,19L,,19L - EMSWORTH LIMITED,Ross,Bus,3/1/2023,202303,WEEKDAY,0.7422,Clever
18482,2,,2 - MOUNT ROYAL,Ross,Bus,3/1/2023,202303,SAT.,0.5769,Clever
18483,2,,2 - MOUNT ROYAL,Ross,Bus,3/1/2023,202303,SUN.,0.3662,Clever
18484,2,,2 - MOUNT ROYAL,Ross,Bus,3/1/2023,202303,WEEKDAY,0.6865,Clever
18485,20,,20 - KENNEDY,Collier,Bus,3/1/2023,202303,SAT.,0.6957,Clever
18486,20,,20 - KENNEDY,Collier,Bus,3/1/2023,202303,SUN.,0.7645,Clever
18487,20,,20 - KENNEDY,Collier,Bus,3/1/2023,202303,WEEKDAY,0.6681,Clever
18488,21,,21 - CORAOPOLIS,Collier,Bus,3/1/2023,202303,SAT.,0.7833,Clever
18489,21,,21 - CORAOPOLIS,Collier,Bus,3/1/2023,202303,SUN.,0.7472,Clever
18490,21,,21 - CORAOPOLIS,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7217,Clever
18491,22,,22 - MCCOY,Collier,Bus,3/1/2023,202303,SAT.,0.7594,Clever
18492,22,,22 - MCCOY,Collier,Bus,3/1/2023,202303,SUN.,0.7273,Clever
18493,22,,22 - MCCOY,Collier,Bus,3/1/2023,202303,WEEKDAY,0.784,Clever
18494,24,,24 - WEST PARK,Collier,Bus,3/1/2023,202303,SAT.,0.7903,Clever
18495,24,,24 - WEST PARK,Collier,Bus,3/1/2023,202303,SUN.,0.8065,Clever
18496,24,,24 - WEST PARK,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7244,Clever
18497,26,,26 - CHARTIERS,Collier,Bus,3/1/2023,202303,SAT.,0.8192,Clever
18498,26,,26 - CHARTIERS,Collier,Bus,3/1/2023,202303,SUN.,0.8836,Clever
18499,26,,26 - CHARTIERS,Collier,Bus,3/1/2023,202303,WEEKDAY,0.8344,Clever
18500,27,,27 - FAIRYWOOD,Collier,Bus,3/1/2023,202303,SAT.,0.7742,Clever
18501,27,,27 - FAIRYWOOD,Collier,Bus,3/1/2023,202303,SUN.,0.8778,Clever
18502,27,,27 - FAIRYWOOD,Collier,Bus,3/1/2023,202303,WEEKDAY,0.8245,Clever
18503,28X,,28X - AIRPORT FLYER,East Liberty,Bus,3/1/2023,202303,SAT.,0.5674,Clever
18504,28X,,28X - AIRPORT FLYER,East Liberty,Bus,3/1/2023,202303,SUN.,0.5648,Clever
18505,28X,,28X - AIRPORT FLYER,East Liberty,Bus,3/1/2023,202303,WEEKDAY,0.6272,Clever
18506,29,,29 - ROBINSON,Collier,Bus,3/1/2023,202303,SAT.,0.7186,Clever
18507,29,,29 - ROBINSON,Collier,Bus,3/1/2023,202303,SUN.,0.8177,Clever
18508,29,,29 - ROBINSON,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7019,Clever
18509,31,,31 - BRIDGEVILLE,Collier,Bus,3/1/2023,202303,SAT.,0.6789,Clever
18510,31,,31 - BRIDGEVILLE,Collier,Bus,3/1/2023,202303,SUN.,0.6952,Clever
18511,31,,31 - BRIDGEVILLE,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7178,Clever
18512,36,,36 - BANKSVILLE,Collier,Bus,3/1/2023,202303,SAT.,0.5431,Clever
18513,36,,36 - BANKSVILLE,Collier,Bus,3/1/2023,202303,SUN.,0.6526,Clever
18514,36,,36 - BANKSVILLE,Collier,Bus,3/1/2023,202303,WEEKDAY,0.8262,Clever
18515,38,,38 - GREEN TREE,Collier,Bus,3/1/2023,202303,SAT.,0.654,Clever
18516,38,,38 - GREEN TREE,Collier,Bus,3/1/2023,202303,SUN.,0.7076,Clever
18517,38,,38 - GREEN TREE,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7102,Clever
18518,39,,39 - BROOKLINE,Collier,Bus,3/1/2023,202303,SAT.,0.673,Clever
18519,39,,39 - BROOKLINE,Collier,Bus,3/1/2023,202303,SUN.,0.6964,Clever
18520,39,,39 - BROOKLINE,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7898,Clever
18521,4,,4 - TROY HILL,Ross,Bus,3/1/2023,202303,SAT.,0.7101,Clever
18522,4,,4 - TROY HILL,Ross,Bus,3/1/2023,202303,SUN.,0.4693,Clever
18523,4,,4 - TROY HILL,Ross,Bus,3/1/2023,202303,WEEKDAY,0.7932,Clever
18524,40,,40 - MOUNT WASHINGTON,Collier,Bus,3/1/2023,202303,SAT.,0.7678,Clever
18525,40,,40 - MOUNT WASHINGTON,Collier,Bus,3/1/2023,202303,SUN.,0.8234,Clever
18526,40,,40 - MOUNT WASHINGTON,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7831,Clever
18527,41,,41 - BOWER HILL,Collier,Bus,3/1/2023,202303,SAT.,0.7106,Clever
18528,41,,41 - BOWER HILL,Collier,Bus,3/1/2023,202303,SUN.,0.8593,Clever
18529,41,,41 - BOWER HILL,Collier,Bus,3/1/2023,202303,WEEKDAY,0.7623,Clever
18530,43,,43 - BAILEY,Collier,Bus,3/1/2023,202303,SAT.,0.7388,Clever
18531,43,,43 - BAILEY,Collier,Bus,3/1/2023,202303,SUN.,0.7005,Clever
18532,43,,43 - BAILEY,Collier,Bus,3/1/2023,202303,WEEKDAY,0.8492,Clever
